1 82 9.77988e-09 9.76097e-09 6.81281e-09 3.79777e-09 3.1537e-11  6.2638
1 83 1.13952e-08 1.13757e-08 8.2005e-09 3.75685e-09 4.79377e-11  6.18006
1 84 1.56679e-08 1.56453e-08 1.11949e-08 4.44291e-09 8.26902e-11  6.06851
1 85 2.28218e-08 2.2795e-08 1.61103e-08 5.77405e-09 1.51694e-10  5.91753
1 86 3.1772e-08 3.17414e-08 2.29146e-08 6.17722e-09 2.54829e-10  5.75229
1 87 4.17217e-08 4.16872e-08 3.07363e-08 5.11772e-09 3.60833e-10  5.54075
1 88 5.01399e-08 5.01073e-08 3.68492e-08 2.82622e-09 4.49347e-10  5.42501
1 89 5.2572e-08 5.25499e-08 3.73503e-08 -6.4257e-10 4.64616e-10  5.2321
1 90 4.79673e-08 4.7962e-08 3.20171e-08 -2.93678e-09 4.08572e-10  5.19013
1 91 3.98324e-08 3.98434e-08 2.51899e-08 -1.28887e-09 3.38451e-10  5.17555
1 92 3.32791e-08 3.32994e-08 1.90184e-08 -6.4095e-10 2.52744e-10  5.13294
1 93 2.75348e-08 2.75611e-08 1.39374e-08 -6.41893e-10 1.91527e-10  5.0738
1 94 2.19255e-08 2.1955e-08 1.06726e-08 -8.77495e-10 1.5642e-10  4.94975
1 95 1.66548e-08 1.6685e-08 8.74446e-09 -7.36589e-10 1.34522e-10  4.82779
1 96 1.27102e-08 1.27394e-08 7.34173e-09 -9.50948e-10 1.16396e-10  4.66054
1 97 9.22524e-09 9.2521e-09 6.26361e-09 -1.41828e-09 1.04013e-10  4.48105
1 98 6.82574e-09 6.85009e-09 5.21204e-09 -1.73476e-09 8.87782e-11  4.3499
1 99 5.31412e-09 5.33646e-09 4.21306e-09 -1.78063e-09 7.47747e-11  4.21191
1 100 4.16846e-09 4.18868e-09 3.34513e-09 -1.74422e-09 6.11302e-11  4.32439
1 101 3.36262e-09 3.38094e-09 2.63683e-09 -1.6095e-09 4.98408e-11  4.53531
